,artist,title,lastPos,rank,weeks,date
74,Hailee Steinfeld,Most Girls,77,75,2,2017-06-17
75,Rascal Flatts,Yours If You Want It,76,76,2,2017-06-17
76,Cheat Codes Featuring Demi Lovato,No Promises,74,77,3,2017-06-17
77,Katy Perry Featuring Nicki Minaj,Swish Swish,46,78,2,2017-06-17
78,Drake,Gyalchester,84,79,9,2017-06-17
79,Lil Yachty Featuring Migos,Peek A Boo,0,80,3,2017-06-17
80,Imagine Dragons,Thunder,82,81,5,2017-06-17
81,Playboi Carti Featuring Lil Uzi Vert,Wokeuplikethis*,79,82,5,2017-06-17
82,Shakira,Me Enamore,0,83,2,2017-06-17
83,Martin Garrix & Dua Lipa,Scared To Be Lonely,80,84,13,2017-06-17
84,Bryson Tiller,Self-Made,0,85,1,2017-06-17
85,AJR,Weak,96,86,4,2017-06-17
86,2 Chainz x Gucci Mane x Quavo,Good Drank,88,87,12,2017-06-17
87,Gucci Mane Featuring Offset,Met Gala,0,88,1,2017-06-17
88,Bryson Tiller,Don't Get Too High,0,89,1,2017-06-17
89,Old Dominion,No Such Thing As A Broken Heart,0,90,1,2017-06-17
90,Bryson Tiller,Run Me Dry,0,91,1,2017-06-17
91,Rag'n'Bone Man,Human,89,92,6,2017-06-17
92,Josh Turner,Hometown Girl,85,93,14,2017-06-17
93,Martin Garrix x Troye Sivan,There For You,0,94,1,2017-06-17
94,blackbear,Do Re Mi,93,95,6,2017-06-17
95,Katy Perry Featuring Migos,Bon Appetit,67,96,4,2017-06-17
96,Kendrick Lamar,Element.,83,97,7,2017-06-17
97,Bryson Tiller,No Longer Friends,0,98,1,2017-06-17
98,Travis Scott,Butterfly Effect,0,99,1,2017-06-17
99,Halsey Featuring Lauren Jauregui,Strangers,0,100,1,2017-06-17
0,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,1,1,19,2017-06-10
1,Bruno Mars,That's What I Like,2,2,19,2017-06-10
2,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,3,3,4,2017-06-10
3,Kendrick Lamar,Humble.,5,4,8,2017-06-10
4,Ed Sheeran,Shape Of You,4,5,20,2017-06-10
5,Future,Mask Off,7,6,14,2017-06-10
6,Zedd & Alessia Cara,Stay,9,7,13,2017-06-10
7,The Chainsmokers & Coldplay,Something Just Like This,6,8,14,2017-06-10
8,Lil Uzi Vert,XO TOUR Llif3,8,9,9,2017-06-10
9,Kygo x Selena Gomez,It Ain't Me,12,10,15,2017-06-10
10,Julia Michaels,Issues,14,11,18,2017-06-10
11,James Arthur,Say You Won't Let Go,11,12,31,2017-06-10
12,Post Malone Featuring Quavo,Congratulations,13,13,22,2017-06-10
13,Sam Hunt,Body Like A Back Road,16,14,17,2017-06-10
14,Imagine Dragons,Believer,20,15,16,2017-06-10
15,KYLE Featuring Lil Yachty,iSpy,15,16,22,2017-06-10
16,Harry Styles,Sign Of The Times,17,17,7,2017-06-10
17,Miley Cyrus,Malibu,10,18,3,2017-06-10
18,Brett Young,In Case You Didn't Know,23,19,16,2017-06-10
19,Kendrick Lamar,DNA.,18,20,6,2017-06-10
20,Khalid,Location,19,21,20,2017-06-10
21,Childish Gambino,Redbone,29,22,25,2017-06-10
22,French Montana Featuring Swae Lee,Unforgettable,24,23,7,2017-06-10
23,Drake,Passionfruit,21,24,10,2017-06-10
24,Shawn Mendes,There's Nothing Holdin' Me Back,32,25,5,2017-06-10
25,Halsey,Now Or Never,38,26,7,2017-06-10
26,Selena Gomez,Bad Liar,80,27,2,2017-06-10
27,Migos Featuring Lil Uzi Vert,Bad And Boujee,22,28,28,2017-06-10
28,Calvin Harris Featuring Frank Ocean & Migos,Slide,25,29,13,2017-06-10
29,Ed Sheeran,Castle On The Hill,39,30,20,2017-06-10
30,Ayo & Teo,Rolex,30,31,15,2017-06-10
31,The Chainsmokers Featuring Halsey,Closer,27,32,43,2017-06-10
32,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,36,33,10,2017-06-10
33,Kodak Black,Tunnel Vision,26,34,14,2017-06-10
34,Charlie Puth,Attention,45,35,5,2017-06-10
35,Travis Scott,Goosebumps,37,36,28,2017-06-10
36,Migos,T-Shirt,31,37,19,2017-06-10
37,Bruno Mars,24K Magic,40,38,33,2017-06-10
38,Rae Sremmurd,Swang,35,39,23,2017-06-10
39,Luke Combs,Hurricane,34,40,15,2017-06-10
40,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,28,41,25,2017-06-10
41,Liam Payne Featuring Quavo,Strip That Down,0,42,1,2017-06-10
42,Lauren Duski,Deja Vu,0,43,1,2017-06-10
43,Maroon 5 Featuring Future,Cold,33,44,15,2017-06-10
44,Alessia Cara,Scars To Your Beautiful,41,45,39,2017-06-10
45,Katy Perry Featuring Nicki Minaj,Swish Swish,0,46,1,2017-06-10
46,Camila Cabello,Crying In The Club,0,47,1,2017-06-10
47,A Boogie Wit da Hoodie Featuring Kodak Black,Drowning,47,48,8,2017-06-10
48,XXXTENTACION,Look At Me!,49,49,16,2017-06-10
49,Linkin Park Featuring Kiiara,Heavy,54,50,14,2017-06-10
50,Migos Featuring Gucci Mane,Slippery,52,51,9,2017-06-10
51,Niall Horan,Slow Hands,60,52,4,2017-06-10
52,The Chainsmokers,Paris,42,53,19,2017-06-10
53,Kendrick Lamar Featuring Zacari,Love.,51,54,6,2017-06-10
54,Darius Rucker,If I Told You,56,55,6,2017-06-10
55,Dierks Bentley,Black,57,56,16,2017-06-10
56,Lady Gaga,The Cure,53,57,6,2017-06-10
57,Playboi Carti,Magnolia,55,58,4,2017-06-10
58,YFN Lucci Featuring PnB Rock,Everyday We Lit,63,59,7,2017-06-10
59,Florida Georgia Line Featuring Backstreet Boys,"God, Your Mama, And Me",65,60,9,2017-06-10
60,Drake Featuring Quavo & Travis Scott,Portland,58,61,10,2017-06-10
61,Keith Urban Featuring Carrie Underwood,The Fighter,61,62,16,2017-06-10
62,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,64,63,4,2017-06-10
63,Tee Grizzley,First Day Out,67,64,8,2017-06-10
64,Thomas Rhett Featuring Maren Morris,Craving You,71,65,8,2017-06-10
65,Chris Blue,Money On You,0,66,1,2017-06-10
66,Katy Perry Featuring Migos,Bon Appetit,59,67,3,2017-06-10
67,Dan + Shay,How Not To,74,68,8,2017-06-10
68,Russ,Losin Control,68,69,13,2017-06-10
69,Kendrick Lamar Featuring Rihanna,Loyalty.,66,70,6,2017-06-10
70,Lady Antebellum,You Look Good,83,71,7,2017-06-10
71,Chris Brown,Privacy,73,72,4,2017-06-10
72,Dylan Scott,My Girl,79,73,5,2017-06-10
73,Cheat Codes Featuring Demi Lovato,No Promises,95,74,2,2017-06-10
74,Blake Shelton,Every Time I Hear That Song,81,75,3,2017-06-10
75,Rascal Flatts,Yours If You Want It,0,76,1,2017-06-10
76,Hailee Steinfeld,Most Girls,0,77,1,2017-06-10
77,Midland,Drinkin' Problem,85,78,3,2017-06-10
78,Playboi Carti Featuring Lil Uzi Vert,Wokeuplikethis*,76,79,4,2017-06-10
79,Martin Garrix & Dua Lipa,Scared To Be Lonely,77,80,12,2017-06-10
80,Cole Swindell,Flatliner,86,81,5,2017-06-10
81,Imagine Dragons,Thunder,94,82,4,2017-06-10
82,Kendrick Lamar,Element.,70,83,6,2017-06-10
83,Drake,Gyalchester,0,84,8,2017-06-10
84,Josh Turner,Hometown Girl,78,85,13,2017-06-10
85,Katy Perry Featuring Skip Marley,Chained To The Rhythm,88,86,15,2017-06-10
86,Machine Gun Kelly Featuring Hailee Steinfeld,At My Best,72,87,8,2017-06-10
87,2 Chainz x Gucci Mane x Quavo,Good Drank,89,88,11,2017-06-10
88,Rag'n'Bone Man,Human,75,89,5,2017-06-10
89,Maluma,Felices Los 4,93,90,2,2017-06-10
90,Calvin Harris Featuring Future & Khalid,Rollin,62,91,2,2017-06-10
91,Lauren Duski,The Dance,0,92,1,2017-06-10
92,blackbear,Do Re Mi,99,93,5,2017-06-10
93,Lee Brice,Boy,0,94,1,2017-06-10
94,Nicky Jam,El Amante,97,95,9,2017-06-10
95,AJR,Weak,0,96,3,2017-06-10
96,Chris Stapleton,Either Way,0,97,2,2017-06-10
97,Zac Brown Band,My Old Man,87,98,3,2017-06-10
98,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio,0,99,3,2017-06-10
99,Jason Aldean,Any Ol' Barstool,91,100,18,2017-06-10
0,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,1,1,18,2017-06-03
1,Bruno Mars,That's What I Like,2,2,18,2017-06-03
2,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,3,3,3,2017-06-03
3,Ed Sheeran,Shape Of You,4,4,19,2017-06-03
4,Kendrick Lamar,Humble.,5,5,7,2017-06-03
5,The Chainsmokers & Coldplay,Something Just Like This,7,6,13,2017-06-03
6,Future,Mask Off,6,7,13,2017-06-03
7,Lil Uzi Vert,XO TOUR Llif3,8,8,8,2017-06-03
8,Zedd & Alessia Cara,Stay,9,9,12,2017-06-03
9,Miley Cyrus,Malibu,64,10,2,2017-06-03
10,James Arthur,Say You Won't Let Go,13,11,30,2017-06-03
11,Kygo x Selena Gomez,It Ain't Me,11,12,14,2017-06-03
12,Post Malone Featuring Quavo,Congratulations,12,13,21,2017-06-03
13,Julia Michaels,Issues,14,14,17,2017-06-03
14,KYLE Featuring Lil Yachty,iSpy,10,15,21,2017-06-03
15,Sam Hunt,Body Like A Back Road,15,16,16,2017-06-03
16,Harry Styles,Sign Of The Times,18,17,6,2017-06-03
17,Kendrick Lamar,DNA.,16,18,5,2017-06-03
18,Khalid,Location,17,19,19,2017-06-03
19,Imagine Dragons,Believer,20,20,15,2017-06-03
20,Drake,Passionfruit,19,21,9,2017-06-03
21,Migos Featuring Lil Uzi Vert,Bad And Boujee,21,22,27,2017-06-03
22,Brett Young,In Case You Didn't Know,24,23,15,2017-06-03
23,French Montana Featuring Swae Lee,Unforgettable,29,24,6,2017-06-03
24,Calvin Harris Featuring Frank Ocean & Migos,Slide,28,25,12,2017-06-03
25,Kodak Black,Tunnel Vision,23,26,13,2017-06-03
26,The Chainsmokers Featuring Halsey,Closer,25,27,42,2017-06-03
27,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,22,28,24,2017-06-03
28,Childish Gambino,Redbone,36,29,24,2017-06-03
29,Ayo & Teo,Rolex,30,30,14,2017-06-03
30,Migos,T-Shirt,26,31,18,2017-06-03
31,Shawn Mendes,There's Nothing Holdin' Me Back,40,32,4,2017-06-03
32,Maroon 5 Featuring Future,Cold,34,33,14,2017-06-03
33,Luke Combs,Hurricane,31,34,14,2017-06-03
34,Rae Sremmurd,Swang,27,35,22,2017-06-03
35,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,41,36,9,2017-06-03
36,Travis Scott,Goosebumps,33,37,27,2017-06-03
37,Halsey,Now Or Never,32,38,6,2017-06-03
38,Ed Sheeran,Castle On The Hill,38,39,19,2017-06-03
39,Bruno Mars,24K Magic,35,40,32,2017-06-03
40,Alessia Cara,Scars To Your Beautiful,42,41,38,2017-06-03
41,The Chainsmokers,Paris,37,42,18,2017-06-03
42,Rihanna,Love On The Brain,39,43,31,2017-06-03
43,Gucci Mane Featuring Drake,Both,43,44,22,2017-06-03
44,Charlie Puth,Attention,53,45,4,2017-06-03
45,The Weeknd Featuring Daft Punk,I Feel It Coming,44,46,26,2017-06-03
46,A Boogie Wit da Hoodie Featuring Kodak Black,Drowning,50,47,7,2017-06-03
47,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),46,48,23,2017-06-03
48,XXXTENTACION,Look At Me!,54,49,15,2017-06-03
49,Big Sean,Bounce Back,45,50,28,2017-06-03
50,Kendrick Lamar Featuring Zacari,Love.,48,51,5,2017-06-03
51,Migos Featuring Gucci Mane,Slippery,56,52,8,2017-06-03
52,Lady Gaga,The Cure,49,53,5,2017-06-03
53,Linkin Park Featuring Kiiara,Heavy,51,54,13,2017-06-03
54,Playboi Carti,Magnolia,63,55,3,2017-06-03
55,Darius Rucker,If I Told You,60,56,5,2017-06-03
56,Dierks Bentley,Black,58,57,15,2017-06-03
57,Drake Featuring Quavo & Travis Scott,Portland,55,58,9,2017-06-03
58,Katy Perry Featuring Migos,Bon Appetit,0,59,2,2017-06-03
59,Niall Horan,Slow Hands,52,60,3,2017-06-03
60,Keith Urban Featuring Carrie Underwood,The Fighter,59,61,15,2017-06-03
61,Calvin Harris Featuring Future & Khalid,Rollin,0,62,1,2017-06-03
62,YFN Lucci Featuring PnB Rock,Everyday We Lit,69,63,6,2017-06-03
63,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,47,64,3,2017-06-03
64,Florida Georgia Line Featuring Backstreet Boys,"God, Your Mama, And Me",65,65,8,2017-06-03
65,Kendrick Lamar Featuring Rihanna,Loyalty.,57,66,5,2017-06-03
66,Tee Grizzley,First Day Out,67,67,7,2017-06-03
67,Russ,Losin Control,62,68,12,2017-06-03
68,Brantley Gilbert,The Weekend,68,69,20,2017-06-03
69,Kendrick Lamar,Element.,61,70,5,2017-06-03
70,Thomas Rhett Featuring Maren Morris,Craving You,70,71,7,2017-06-03
71,Machine Gun Kelly Featuring Hailee Steinfeld,At My Best,78,72,7,2017-06-03
72,Chris Brown,Privacy,77,73,3,2017-06-03
73,Dan + Shay,How Not To,75,74,7,2017-06-03
74,Rag'n'Bone Man,Human,74,75,4,2017-06-03
75,Playboi Carti Featuring Lil Uzi Vert,Wokeuplikethis*,80,76,3,2017-06-03
76,Martin Garrix & Dua Lipa,Scared To Be Lonely,76,77,11,2017-06-03
77,Josh Turner,Hometown Girl,72,78,12,2017-06-03
78,Dylan Scott,My Girl,83,79,4,2017-06-03
79,Selena Gomez,Bad Liar,0,80,1,2017-06-03
80,Blake Shelton,Every Time I Hear That Song,79,81,2,2017-06-03
81,6LACK,Prblms,81,82,8,2017-06-03
82,Lady Antebellum,You Look Good,90,83,6,2017-06-03
83,Kelsea Ballerini,Yeah Boy,66,84,13,2017-06-03
84,Midland,Drinkin' Problem,97,85,2,2017-06-03
85,Cole Swindell,Flatliner,88,86,4,2017-06-03
86,Zac Brown Band,My Old Man,0,87,2,2017-06-03
87,Katy Perry Featuring Skip Marley,Chained To The Rhythm,87,88,14,2017-06-03
88,2 Chainz x Gucci Mane x Quavo,Good Drank,86,89,10,2017-06-03
89,G-Eazy & Kehlani,Good Life,73,90,5,2017-06-03
90,Jason Aldean,Any Ol' Barstool,82,91,17,2017-06-03
91,Imagine Dragons,Whatever It Takes,0,92,1,2017-06-03
92,Maluma,Felices Los 4,0,93,1,2017-06-03
93,Imagine Dragons,Thunder,92,94,3,2017-06-03
94,Cheat Codes Featuring Demi Lovato,No Promises,0,95,1,2017-06-03
95,Flo Rida & 99 Percent,Cake,84,96,6,2017-06-03
96,Nicky Jam,El Amante,93,97,8,2017-06-03
97,Lauren Duski,Ghost In This House,0,98,1,2017-06-03
98,blackbear,Do Re Mi,96,99,4,2017-06-03
99,Shakira,Me Enamore,0,100,1,2017-06-03
0,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,3,1,17,2017-05-27
1,Bruno Mars,That's What I Like,2,2,17,2017-05-27
2,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,1,3,2,2017-05-27
3,Ed Sheeran,Shape Of You,5,4,18,2017-05-27
4,Kendrick Lamar,Humble.,4,5,6,2017-05-27
5,Future,Mask Off,7,6,12,2017-05-27
6,The Chainsmokers & Coldplay,Something Just Like This,6,7,12,2017-05-27
7,Lil Uzi Vert,XO TOUR Llif3,9,8,7,2017-05-27
8,Zedd & Alessia Cara,Stay,11,9,11,2017-05-27
9,KYLE Featuring Lil Yachty,iSpy,8,10,20,2017-05-27
10,Kygo x Selena Gomez,It Ain't Me,10,11,13,2017-05-27
11,Post Malone Featuring Quavo,Congratulations,16,12,20,2017-05-27
12,James Arthur,Say You Won't Let Go,13,13,29,2017-05-27
13,Julia Michaels,Issues,14,14,16,2017-05-27
14,Sam Hunt,Body Like A Back Road,15,15,15,2017-05-27
15,Kendrick Lamar,DNA.,12,16,4,2017-05-27
16,Khalid,Location,17,17,18,2017-05-27
17,Harry Styles,Sign Of The Times,28,18,5,2017-05-27
18,Drake,Passionfruit,18,19,8,2017-05-27
19,Imagine Dragons,Believer,20,20,14,2017-05-27
20,Migos Featuring Lil Uzi Vert,Bad And Boujee,22,21,26,2017-05-27
21,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,19,22,23,2017-05-27
22,Kodak Black,Tunnel Vision,21,23,12,2017-05-27
23,Brett Young,In Case You Didn't Know,31,24,14,2017-05-27
24,The Chainsmokers Featuring Halsey,Closer,23,25,41,2017-05-27
25,Migos,T-Shirt,25,26,17,2017-05-27
26,Rae Sremmurd,Swang,27,27,21,2017-05-27
27,Calvin Harris Featuring Frank Ocean & Migos,Slide,30,28,11,2017-05-27
28,French Montana Featuring Swae Lee,Unforgettable,42,29,5,2017-05-27
29,Ayo & Teo,Rolex,33,30,13,2017-05-27
30,Luke Combs,Hurricane,34,31,13,2017-05-27
31,Halsey,Now Or Never,38,32,5,2017-05-27
32,Travis Scott,Goosebumps,32,33,26,2017-05-27
33,Maroon 5 Featuring Future,Cold,29,34,13,2017-05-27
34,Bruno Mars,24K Magic,35,35,31,2017-05-27
35,Childish Gambino,Redbone,44,36,23,2017-05-27
36,The Chainsmokers,Paris,24,37,17,2017-05-27
37,Ed Sheeran,Castle On The Hill,47,38,18,2017-05-27
38,Rihanna,Love On The Brain,36,39,30,2017-05-27
39,Shawn Mendes,There's Nothing Holdin' Me Back,49,40,3,2017-05-27
40,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,46,41,8,2017-05-27
41,Alessia Cara,Scars To Your Beautiful,45,42,37,2017-05-27
42,Gucci Mane Featuring Drake,Both,41,43,21,2017-05-27
43,The Weeknd Featuring Daft Punk,I Feel It Coming,26,44,25,2017-05-27
44,Big Sean,Bounce Back,40,45,27,2017-05-27
45,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),37,46,22,2017-05-27
46,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,61,47,2,2017-05-27
47,Kendrick Lamar Featuring Zacari,Love.,43,48,4,2017-05-27
48,Lady Gaga,The Cure,55,49,4,2017-05-27
49,A Boogie Wit da Hoodie Featuring Kodak Black,Drowning,50,50,6,2017-05-27
50,Linkin Park Featuring Kiiara,Heavy,53,51,12,2017-05-27
51,Niall Horan,Slow Hands,90,52,2,2017-05-27
52,Charlie Puth,Attention,64,53,3,2017-05-27
53,XXXTENTACION,Look At Me!,48,54,14,2017-05-27
54,Drake Featuring Quavo & Travis Scott,Portland,54,55,8,2017-05-27
55,Migos Featuring Gucci Mane,Slippery,0,56,7,2017-05-27
56,Kendrick Lamar Featuring Rihanna,Loyalty.,51,57,4,2017-05-27
57,Dierks Bentley,Black,57,58,14,2017-05-27
58,Keith Urban Featuring Carrie Underwood,The Fighter,56,59,14,2017-05-27
59,Darius Rucker,If I Told You,62,60,4,2017-05-27
60,Kendrick Lamar,Element.,52,61,4,2017-05-27
61,Russ,Losin Control,68,62,11,2017-05-27
62,Playboi Carti,Magnolia,91,63,2,2017-05-27
63,Miley Cyrus,Malibu,0,64,1,2017-05-27
64,Florida Georgia Line Featuring Backstreet Boys,"God, Your Mama, And Me",69,65,7,2017-05-27
65,Kelsea Ballerini,Yeah Boy,65,66,12,2017-05-27
66,Tee Grizzley,First Day Out,71,67,6,2017-05-27
67,Brantley Gilbert,The Weekend,66,68,19,2017-05-27
68,YFN Lucci Featuring PnB Rock,Everyday We Lit,75,69,5,2017-05-27
69,Thomas Rhett Featuring Maren Morris,Craving You,83,70,6,2017-05-27
70,Logic,Everybody,0,71,2,2017-05-27
71,Josh Turner,Hometown Girl,58,72,11,2017-05-27
72,G-Eazy & Kehlani,Good Life,59,73,4,2017-05-27
73,Rag'n'Bone Man,Human,84,74,3,2017-05-27
74,Dan + Shay,How Not To,82,75,6,2017-05-27
75,Martin Garrix & Dua Lipa,Scared To Be Lonely,81,76,10,2017-05-27
76,Chris Brown,Privacy,87,77,2,2017-05-27
77,Machine Gun Kelly Featuring Hailee Steinfeld,At My Best,60,78,6,2017-05-27
78,Blake Shelton,Every Time I Hear That Song,0,79,1,2017-05-27
79,Playboi Carti Featuring Lil Uzi Vert,Wokeuplikethis*,100,80,2,2017-05-27
80,6LACK,Prblms,78,81,7,2017-05-27
81,Jason Aldean,Any Ol' Barstool,72,82,16,2017-05-27
82,Dylan Scott,My Girl,85,83,3,2017-05-27
83,Flo Rida & 99 Percent,Cake,77,84,5,2017-05-27
84,DJ Khaled Featuring Beyonce & JAY Z,Shining,63,85,13,2017-05-27
85,2 Chainz x Gucci Mane x Quavo,Good Drank,88,86,9,2017-05-27
86,Katy Perry Featuring Skip Marley,Chained To The Rhythm,74,87,13,2017-05-27
87,Cole Swindell,Flatliner,98,88,3,2017-05-27
88,Chris Stapleton,Either Way,0,89,1,2017-05-27
89,Lady Antebellum,You Look Good,94,90,5,2017-05-27
90,Lord Huron,The Night We Met,86,91,4,2017-05-27
91,Imagine Dragons,Thunder,70,92,2,2017-05-27
92,Nicky Jam,El Amante,96,93,7,2017-05-27
93,Ed Sheeran,Galway Girl,0,94,5,2017-05-27
94,Big Sean,Moves,0,95,19,2017-05-27
95,blackbear,Do Re Mi,92,96,3,2017-05-27
96,Midland,Drinkin' Problem,0,97,1,2017-05-27
97,Drake,Gyalchester,0,98,7,2017-05-27
98,Lil Yachty Featuring Migos,Peek A Boo,0,99,2,2017-05-27
99,Marian Hill,Down,73,100,17,2017-05-27
0,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,0,1,1,2017-05-20
1,Bruno Mars,That's What I Like,1,2,16,2017-05-20
2,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,4,3,16,2017-05-20
3,Kendrick Lamar,Humble.,3,4,5,2017-05-20
4,Ed Sheeran,Shape Of You,2,5,17,2017-05-20
5,The Chainsmokers & Coldplay,Something Just Like This,6,6,11,2017-05-20
6,Future,Mask Off,5,7,11,2017-05-20
7,KYLE Featuring Lil Yachty,iSpy,8,8,19,2017-05-20
8,Lil Uzi Vert,XO TOUR Llif3,9,9,6,2017-05-20
9,Kygo x Selena Gomez,It Ain't Me,10,10,12,2017-05-20
10,Zedd & Alessia Cara,Stay,11,11,10,2017-05-20
11,Kendrick Lamar,DNA.,7,12,3,2017-05-20
12,James Arthur,Say You Won't Let Go,13,13,28,2017-05-20
13,Julia Michaels,Issues,14,14,15,2017-05-20
14,Sam Hunt,Body Like A Back Road,12,15,14,2017-05-20
15,Post Malone Featuring Quavo,Congratulations,15,16,19,2017-05-20
16,Khalid,Location,16,17,17,2017-05-20
17,Drake,Passionfruit,18,18,7,2017-05-20
18,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,17,19,22,2017-05-20
19,Imagine Dragons,Believer,37,20,13,2017-05-20
20,Kodak Black,Tunnel Vision,20,21,11,2017-05-20
21,Migos Featuring Lil Uzi Vert,Bad And Boujee,22,22,25,2017-05-20
22,The Chainsmokers Featuring Halsey,Closer,23,23,40,2017-05-20
23,The Chainsmokers,Paris,19,24,16,2017-05-20
24,Migos,T-Shirt,24,25,16,2017-05-20
25,The Weeknd Featuring Daft Punk,I Feel It Coming,21,26,24,2017-05-20
26,Rae Sremmurd,Swang,26,27,20,2017-05-20
27,Harry Styles,Sign Of The Times,25,28,4,2017-05-20
28,Maroon 5 Featuring Future,Cold,28,29,12,2017-05-20
29,Calvin Harris Featuring Frank Ocean & Migos,Slide,30,30,10,2017-05-20
30,Brett Young,In Case You Didn't Know,34,31,13,2017-05-20
31,Travis Scott,Goosebumps,42,32,25,2017-05-20
32,Ayo & Teo,Rolex,39,33,12,2017-05-20
33,Luke Combs,Hurricane,41,34,12,2017-05-20
34,Bruno Mars,24K Magic,35,35,30,2017-05-20
35,Rihanna,Love On The Brain,29,36,29,2017-05-20
36,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),32,37,21,2017-05-20
37,Halsey,Now Or Never,52,38,4,2017-05-20
38,Justin Timberlake,Can't Stop The Feeling!,38,39,52,2017-05-20
39,Big Sean,Bounce Back,31,40,26,2017-05-20
40,Gucci Mane Featuring Drake,Both,43,41,20,2017-05-20
41,French Montana Featuring Swae Lee,Unforgettable,50,42,4,2017-05-20
42,Kendrick Lamar Featuring Zacari,Love.,27,43,3,2017-05-20
43,Childish Gambino,Redbone,45,44,22,2017-05-20
44,Alessia Cara,Scars To Your Beautiful,40,45,36,2017-05-20
45,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,46,46,7,2017-05-20
46,Ed Sheeran,Castle On The Hill,47,47,17,2017-05-20
47,XXXTENTACION,Look At Me!,49,48,13,2017-05-20
48,Shawn Mendes,There's Nothing Holdin' Me Back,44,49,2,2017-05-20
49,A Boogie Wit da Hoodie Featuring Kodak Black,Drowning,55,50,5,2017-05-20
50,Kendrick Lamar Featuring Rihanna,Loyalty.,33,51,3,2017-05-20
51,Kendrick Lamar,Element.,36,52,3,2017-05-20
52,Linkin Park Featuring Kiiara,Heavy,54,53,11,2017-05-20
53,Drake Featuring Quavo & Travis Scott,Portland,53,54,7,2017-05-20
54,Lady Gaga,The Cure,62,55,3,2017-05-20
55,Keith Urban Featuring Carrie Underwood,The Fighter,60,56,13,2017-05-20
56,Dierks Bentley,Black,66,57,13,2017-05-20
57,Josh Turner,Hometown Girl,61,58,10,2017-05-20
58,G-Eazy & Kehlani,Good Life,59,59,3,2017-05-20
59,Machine Gun Kelly Featuring Hailee Steinfeld,At My Best,63,60,5,2017-05-20
60,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,0,61,1,2017-05-20
61,Darius Rucker,If I Told You,94,62,3,2017-05-20
62,DJ Khaled Featuring Beyonce & JAY Z,Shining,57,63,12,2017-05-20
63,Charlie Puth,Attention,68,64,2,2017-05-20
64,Kelsea Ballerini,Yeah Boy,73,65,11,2017-05-20
65,Brantley Gilbert,The Weekend,70,66,18,2017-05-20
66,Kygo & Ellie Goulding,First Time,0,67,1,2017-05-20
67,Russ,Losin Control,77,68,10,2017-05-20
68,Florida Georgia Line Featuring Backstreet Boys,"God, Your Mama, And Me",74,69,6,2017-05-20
69,Imagine Dragons,Thunder,0,70,1,2017-05-20
70,Tee Grizzley,First Day Out,79,71,5,2017-05-20
71,Jason Aldean,Any Ol' Barstool,67,72,15,2017-05-20
72,Marian Hill,Down,58,73,16,2017-05-20
73,Katy Perry Featuring Skip Marley,Chained To The Rhythm,51,74,12,2017-05-20
74,YFN Lucci Featuring PnB Rock,Everyday We Lit,82,75,4,2017-05-20
