,artist,title,lastPos,rank,weeks,date
73,DJ Luke Nasty,OTW,91,74,2,2017-01-14
74,21 Savage,Red Opps,92,75,2,2017-01-14
75,Rae Sremmurd,Swang,99,76,2,2017-01-14
76,Noah Cyrus Featuring Labrinth,Make Me (Cry),75,77,3,2017-01-14
77,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,79,78,4,2017-01-14
78,Dustin Lynch,Seein' Red,0,79,1,2017-01-14
79,KYLE Featuring Lil Yachty,iSpy,0,80,1,2017-01-14
80,Train,Play That Song,96,81,5,2017-01-14
81,Eric Church Featuring Rhiannon Giddens,Kill A Word,0,82,3,2017-01-14
82,Lady Gaga,Million Reasons,70,83,8,2017-01-14
83,Marshmello,Alone,80,84,5,2017-01-14
84,Travis Scott,Goosebumps,0,85,8,2017-01-14
85,A Boogie Wit da Hoodie,My Sh*t,0,86,10,2017-01-14
86,Childish Gambino,Redbone,68,87,5,2017-01-14
87,The Chainsmokers Featuring Phoebe Ryan,All We Know,82,88,13,2017-01-14
88,Chris Stapleton,Parachute,0,89,2,2017-01-14
89,Michael Ray,Think A Little Less,0,90,1,2017-01-14
90,Maren Morris,80s Mercedes,0,91,7,2017-01-14
91,Andy Grammer,Fresh Eyes,87,92,13,2017-01-14
92,Steve Aoki & Louis Tomlinson,Just Hold On,72,93,3,2017-01-14
93,Rihanna,Sex With Me,0,94,9,2017-01-14
94,Kodak Black,No Flockin,0,95,1,2017-01-14
95,A Boogie Wit da Hoodie Featuring DJ SPINKING,Timeless,0,96,1,2017-01-14
96,Nicki Minaj X Mike WiLL Made-It,Black Barbies,0,97,2,2017-01-14
97,Kaleo,Way Down We Go,0,98,1,2017-01-14
98,Olivia O'Brien,Hate U Love U,0,99,1,2017-01-14
99,Daddy Yankee,Shaky Shaky,0,100,1,2017-01-14
0,The Weeknd Featuring Daft Punk,Starboy,2,1,14,2017-01-07
1,Rae Sremmurd Featuring Gucci Mane,Black Beatles,1,2,15,2017-01-07
2,The Chainsmokers Featuring Halsey,Closer,3,3,21,2017-01-07
3,Bruno Mars,24K Magic,4,4,11,2017-01-07
4,Zay Hilfigerrr & Zayion McCall,Juju On That Beat (TZ Anthem),8,5,13,2017-01-07
5,Ariana Grande Featuring Nicki Minaj,Side To Side,5,6,17,2017-01-07
6,DJ Snake Featuring Justin Bieber,Let Me Love You,9,7,20,2017-01-07
7,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,10,8,11,2017-01-07
8,Machine Gun Kelly x Camila Cabello,Bad Things,14,9,8,2017-01-07
9,Drake,Fake Love,12,10,9,2017-01-07
10,Amine,Caroline,16,11,16,2017-01-07
11,twenty one pilots,Heathens,15,12,27,2017-01-07
12,Migos Featuring Lil Uzi Vert,Bad And Boujee,26,13,6,2017-01-07
13,Alessia Cara,Scars To Your Beautiful,18,14,17,2017-01-07
14,D.R.A.M. Featuring Lil Yachty,Broccoli,17,15,28,2017-01-07
15,Mariah Carey,All I Want For Christmas Is You,20,16,18,2017-01-07
16,Hailee Steinfeld & Grey Featuring Zedd,Starving,19,17,21,2017-01-07
17,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),6,18,2,2017-01-07
18,Young M.A,OOOUUU,47,19,17,2017-01-07
19,Rihanna,Love On The Brain,27,20,10,2017-01-07
20,Big Sean,Bounce Back,31,21,7,2017-01-07
21,Sia Featuring Kendrick Lamar,The Greatest,28,22,16,2017-01-07
22,Pentatonix,Hallelujah,45,23,9,2017-01-07
23,Jon Bellion,All Time Low,36,24,11,2017-01-07
24,The Weeknd Featuring Daft Punk,I Feel It Coming,33,25,5,2017-01-07
25,Shawn Mendes,Treat You Better,32,26,29,2017-01-07
26,Brenda Lee,Rockin' Around The Christmas Tree,48,27,18,2017-01-07
27,Shawn Mendes,Mercy,44,28,14,2017-01-07
28,Bobby Helms,Jingle Bell Rock,46,29,19,2017-01-07
29,Martin Garrix & Bebe Rexha,In The Name Of Love,35,30,19,2017-01-07
30,gnash Featuring Olivia O'Brien,I Hate U I Love U,25,31,36,2017-01-07
31,Justin Timberlake,Can't Stop The Feeling!,39,32,33,2017-01-07
32,Keith Urban,Blue Ain't Your Color,38,33,15,2017-01-07
33,The Chainsmokers Featuring Daya,Don't Let Me Down,43,34,45,2017-01-07
34,J. Cole,Deja Vu,7,35,2,2017-01-07
35,Sia Featuring Sean Paul,Cheap Thrills,41,36,45,2017-01-07
36,Niall Horan,This Town,50,37,13,2017-01-07
37,Major Lazer Featuring Justin Bieber & MO,Cold Water,40,38,22,2017-01-07
38,Rob $tone Featuring J. Davi$ & Spooks,Chill Bill,49,39,21,2017-01-07
39,John Legend,Love Me Now,37,40,9,2017-01-07
40,Gucci Mane Featuring Drake,Both,0,41,1,2017-01-07
41,X Ambassadors,Unsteady,42,42,32,2017-01-07
42,21 Savage & Metro Boomin Featuring Future,X,51,43,15,2017-01-07
43,Jose Feliciano,Feliz Navidad,0,44,1,2017-01-07
44,Pentatonix,"Mary, Did You Know?",0,45,7,2017-01-07
45,Burl Ives,A Holly Jolly Christmas,0,46,1,2017-01-07
46,Nat King Cole,The Christmas Song (Merry Christmas To You),0,47,8,2017-01-07
47,Andy Williams,It's The Most Wonderful Time Of The Year,0,48,1,2017-01-07
48,The Weeknd,Party Monster,53,49,5,2017-01-07
49,Wham!,Last Christmas,0,50,1,2017-01-07
50,Adele,Water Under The Bridge,61,51,7,2017-01-07
51,Lil Uzi Vert,You Was Right,58,52,24,2017-01-07
52,21 Savage & Metro Boomin,No Heart,55,53,9,2017-01-07
53,J. Cole,Neighbors,13,54,2,2017-01-07
54,Future Featuring Drake,Used To This,64,55,7,2017-01-07
55,Auli'i Cravalho,How Far I'll Go,66,56,4,2017-01-07
56,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",Do You Mind,60,57,20,2017-01-07
57,Chris Brown Featuring Usher & Gucci Mane,Party,0,58,1,2017-01-07
58,J. Cole,Immortal,11,59,2,2017-01-07
59,Florida Georgia Line Featuring Tim McGraw,May We All,56,60,17,2017-01-07
60,James Arthur,Say You Won't Let Go,65,61,9,2017-01-07
61,Brett Eldredge,Wanna Be That Song,59,62,12,2017-01-07
62,DJ ESCO Featuring Future & Lil Uzi Vert,Too Much Sauce,74,63,18,2017-01-07
63,Little Big Town,Better Man,68,64,8,2017-01-07
64,Shakira Featuring Maluma,Chantaje,71,65,6,2017-01-07
65,Carrie Underwood,Dirty Laundry,70,66,10,2017-01-07
66,Lil Yachty,1 Night,73,67,20,2017-01-07
67,Childish Gambino,Redbone,75,68,4,2017-01-07
68,Drake Featuring 21 Savage,Sneakin',72,69,9,2017-01-07
69,Lady Gaga,Million Reasons,62,70,7,2017-01-07
70,Blake Shelton,A Guy With A Girl,79,71,6,2017-01-07
71,Steve Aoki & Louis Tomlinson,Just Hold On,52,72,2,2017-01-07
72,Old Dominion,Song For Another Time,69,73,13,2017-01-07
73,Young Thug And Travis Scott Featuring Quavo,Pick Up The Phone,76,74,19,2017-01-07
74,Noah Cyrus Featuring Labrinth,Make Me (Cry),0,75,2,2017-01-07
75,Thomas Rhett,Star Of The Show,84,76,8,2017-01-07
76,Fitz And The Tantrums,HandClap,80,77,13,2017-01-07
77,Tim McGraw,How I'll Always Be,85,78,10,2017-01-07
78,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,90,79,3,2017-01-07
79,Marshmello,Alone,99,80,4,2017-01-07
80,Alessia Cara,How Far I'll Go,94,81,3,2017-01-07
81,The Chainsmokers Featuring Phoebe Ryan,All We Know,95,82,12,2017-01-07
82,J. Cole,Change,21,83,2,2017-01-07
83,Jon Pardi,Dirt On My Boots,92,84,3,2017-01-07
84,PnB Rock,Selfish,96,85,7,2017-01-07
85,Dwayne Johnson,You're Welcome,97,86,4,2017-01-07
86,Andy Grammer,Fresh Eyes,88,87,12,2017-01-07
87,Brett Young,Sleep Without You,86,88,15,2017-01-07
88,J. Cole,She's Mine Pt.1,22,89,2,2017-01-07
89,J. Cole,Ville Mentality,24,90,2,2017-01-07
90,DJ Luke Nasty,OTW,0,91,1,2017-01-07
91,21 Savage,Red Opps,0,92,1,2017-01-07
92,J. Cole,For Whom The Bell Tolls,23,93,2,2017-01-07
93,The Weeknd,Six Feet Under,81,94,4,2017-01-07
94,The Weeknd,Reminder,78,95,4,2017-01-07
95,Train,Play That Song,87,96,4,2017-01-07
96,The Weeknd Featuring Kendrick Lamar,Sidewalks,82,97,4,2017-01-07
97,J. Cole,Foldin Clothes,30,98,2,2017-01-07
98,Rae Sremmurd,Swang,0,99,1,2017-01-07
99,Bruno Mars,Versace On The Floor,0,100,2,2017-01-07
0,Rae Sremmurd Featuring Gucci Mane,Black Beatles,1,1,14,2016-12-31
1,The Weeknd Featuring Daft Punk,Starboy,2,2,13,2016-12-31
2,The Chainsmokers Featuring Halsey,Closer,3,3,20,2016-12-31
3,Bruno Mars,24K Magic,4,4,10,2016-12-31
4,Ariana Grande Featuring Nicki Minaj,Side To Side,5,5,16,2016-12-31
5,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),0,6,1,2016-12-31
6,J. Cole,Deja Vu,0,7,1,2016-12-31
7,Zay Hilfigerrr & Zayion McCall,Juju On That Beat (TZ Anthem),6,8,12,2016-12-31
8,DJ Snake Featuring Justin Bieber,Let Me Love You,8,9,19,2016-12-31
9,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,7,10,10,2016-12-31
10,J. Cole,Immortal,0,11,1,2016-12-31
11,Drake,Fake Love,11,12,8,2016-12-31
12,J. Cole,Neighbors,0,13,1,2016-12-31
13,Machine Gun Kelly x Camila Cabello,Bad Things,10,14,7,2016-12-31
14,twenty one pilots,Heathens,9,15,26,2016-12-31
15,Amine,Caroline,15,16,15,2016-12-31
16,D.R.A.M. Featuring Lil Yachty,Broccoli,12,17,27,2016-12-31
17,Alessia Cara,Scars To Your Beautiful,13,18,16,2016-12-31
18,Hailee Steinfeld & Grey Featuring Zedd,Starving,14,19,20,2016-12-31
19,Mariah Carey,All I Want For Christmas Is You,17,20,17,2016-12-31
20,J. Cole,Change,0,21,1,2016-12-31
21,J. Cole,She's Mine Pt.1,0,22,1,2016-12-31
22,J. Cole,For Whom The Bell Tolls,0,23,1,2016-12-31
23,J. Cole,Ville Mentality,0,24,1,2016-12-31
24,gnash Featuring Olivia O'Brien,I Hate U I Love U,16,25,35,2016-12-31
25,Migos Featuring Lil Uzi Vert,Bad And Boujee,24,26,5,2016-12-31
26,Rihanna,Love On The Brain,20,27,9,2016-12-31
27,Sia Featuring Kendrick Lamar,The Greatest,18,28,15,2016-12-31
28,J. Cole,4 Your Eyez Only,0,29,1,2016-12-31
29,J. Cole,Foldin Clothes,0,30,1,2016-12-31
30,Big Sean,Bounce Back,39,31,6,2016-12-31
31,Shawn Mendes,Treat You Better,19,32,28,2016-12-31
32,The Weeknd Featuring Daft Punk,I Feel It Coming,28,33,4,2016-12-31
33,J. Cole,She's Mine Pt. 2,0,34,1,2016-12-31
34,Martin Garrix & Bebe Rexha,In The Name Of Love,25,35,18,2016-12-31
35,Jon Bellion,All Time Low,33,36,10,2016-12-31
36,John Legend,Love Me Now,23,37,8,2016-12-31
37,Keith Urban,Blue Ain't Your Color,30,38,14,2016-12-31
38,Justin Timberlake,Can't Stop The Feeling!,32,39,32,2016-12-31
39,Major Lazer Featuring Justin Bieber & MO,Cold Water,21,40,21,2016-12-31
40,Sia Featuring Sean Paul,Cheap Thrills,26,41,44,2016-12-31
41,X Ambassadors,Unsteady,22,42,31,2016-12-31
42,The Chainsmokers Featuring Daya,Don't Let Me Down,31,43,44,2016-12-31
43,Shawn Mendes,Mercy,38,44,13,2016-12-31
44,Pentatonix,Hallelujah,45,45,8,2016-12-31
45,Bobby Helms,Jingle Bell Rock,35,46,18,2016-12-31
46,Young M.A,OOOUUU,27,47,16,2016-12-31
47,Brenda Lee,Rockin' Around The Christmas Tree,37,48,17,2016-12-31
48,Rob $tone Featuring J. Davi$ & Spooks,Chill Bill,34,49,20,2016-12-31
49,Niall Horan,This Town,41,50,12,2016-12-31
50,21 Savage & Metro Boomin Featuring Future,X,43,51,14,2016-12-31
51,Steve Aoki & Louis Tomlinson,Just Hold On,0,52,1,2016-12-31
52,The Weeknd,Party Monster,29,53,4,2016-12-31
53,J. Cole,False Prophets,93,54,2,2016-12-31
54,21 Savage & Metro Boomin,No Heart,57,55,8,2016-12-31
55,Florida Georgia Line Featuring Tim McGraw,May We All,42,56,16,2016-12-31
56,J. Cole,Everybody Dies,0,57,1,2016-12-31
57,Lil Uzi Vert,You Was Right,49,58,23,2016-12-31
58,Brett Eldredge,Wanna Be That Song,53,59,11,2016-12-31
59,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",Do You Mind,44,60,19,2016-12-31
60,Adele,Water Under The Bridge,58,61,6,2016-12-31
61,Lady Gaga,Million Reasons,52,62,6,2016-12-31
62,PARTYNEXTDOOR Featuring Drake,Come And See Me,56,63,24,2016-12-31
63,Future Featuring Drake,Used To This,51,64,6,2016-12-31
64,James Arthur,Say You Won't Let Go,60,65,8,2016-12-31
65,Auli'i Cravalho,How Far I'll Go,70,66,3,2016-12-31
66,Sundance Head,Darlin' Don't Go,0,67,1,2016-12-31
67,Little Big Town,Better Man,67,68,7,2016-12-31
68,Old Dominion,Song For Another Time,59,69,12,2016-12-31
69,Carrie Underwood,Dirty Laundry,69,70,9,2016-12-31
70,Shakira Featuring Maluma,Chantaje,79,71,5,2016-12-31
71,Drake Featuring 21 Savage,Sneakin',63,72,8,2016-12-31
72,Lil Yachty,1 Night,72,73,19,2016-12-31
73,DJ ESCO Featuring Future & Lil Uzi Vert,Too Much Sauce,64,74,17,2016-12-31
74,Childish Gambino,Redbone,48,75,3,2016-12-31
75,Young Thug And Travis Scott Featuring Quavo,Pick Up The Phone,62,76,18,2016-12-31
76,Post Malone Featuring Justin Bieber,Deja Vu,0,77,2,2016-12-31
77,The Weeknd,Reminder,50,78,3,2016-12-31
78,Blake Shelton,A Guy With A Girl,81,79,5,2016-12-31
79,Fitz And The Tantrums,HandClap,75,80,12,2016-12-31
80,The Weeknd,Six Feet Under,55,81,3,2016-12-31
81,The Weeknd Featuring Kendrick Lamar,Sidewalks,54,82,3,2016-12-31
82,Post Malone Featuring Quavo,Congratulations,0,83,1,2016-12-31
83,Thomas Rhett,Star Of The Show,85,84,7,2016-12-31
84,Tim McGraw,How I'll Always Be,88,85,9,2016-12-31
85,Brett Young,Sleep Without You,74,86,14,2016-12-31
86,Train,Play That Song,77,87,3,2016-12-31
87,Andy Grammer,Fresh Eyes,73,88,11,2016-12-31
88,Sundance Head,At Last,0,89,1,2016-12-31
89,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,100,90,2,2016-12-31
90,Kenny Chesney Featuring P!nk,Setting The World On Fire,87,91,20,2016-12-31
91,Jon Pardi,Dirt On My Boots,95,92,2,2016-12-31
92,The Weeknd,Die For You,71,93,3,2016-12-31
93,Alessia Cara,How Far I'll Go,0,94,2,2016-12-31
94,The Chainsmokers Featuring Phoebe Ryan,All We Know,89,95,11,2016-12-31
95,PnB Rock,Selfish,90,96,6,2016-12-31
96,Dwayne Johnson,You're Welcome,92,97,3,2016-12-31
97,A Boogie Wit da Hoodie,My Sh*t,91,98,9,2016-12-31
98,Marshmello,Alone,94,99,3,2016-12-31
99,Rihanna,Sex With Me,98,100,8,2016-12-31
0,Rae Sremmurd Featuring Gucci Mane,Black Beatles,1,1,13,2016-12-24
1,The Weeknd Featuring Daft Punk,Starboy,2,2,12,2016-12-24
2,The Chainsmokers Featuring Halsey,Closer,3,3,19,2016-12-24
3,Bruno Mars,24K Magic,5,4,9,2016-12-24
4,Ariana Grande Featuring Nicki Minaj,Side To Side,4,5,15,2016-12-24
5,Zay Hilfigerrr & Zayion McCall,Juju On That Beat (TZ Anthem),6,6,11,2016-12-24
6,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,8,7,9,2016-12-24
7,DJ Snake Featuring Justin Bieber,Let Me Love You,7,8,18,2016-12-24
8,twenty one pilots,Heathens,9,9,25,2016-12-24
9,Machine Gun Kelly x Camila Cabello,Bad Things,17,10,6,2016-12-24
10,Drake,Fake Love,11,11,7,2016-12-24
11,D.R.A.M. Featuring Lil Yachty,Broccoli,10,12,26,2016-12-24
12,Alessia Cara,Scars To Your Beautiful,15,13,15,2016-12-24
13,Hailee Steinfeld & Grey Featuring Zedd,Starving,12,14,19,2016-12-24
14,Amine,Caroline,14,15,14,2016-12-24
15,gnash Featuring Olivia O'Brien,I Hate U I Love U,13,16,34,2016-12-24
16,Mariah Carey,All I Want For Christmas Is You,23,17,16,2016-12-24
17,Sia Featuring Kendrick Lamar,The Greatest,18,18,14,2016-12-24
18,Shawn Mendes,Treat You Better,20,19,27,2016-12-24
19,Rihanna,Love On The Brain,30,20,8,2016-12-24
20,Major Lazer Featuring Justin Bieber & MO,Cold Water,19,21,20,2016-12-24
21,X Ambassadors,Unsteady,21,22,30,2016-12-24
22,John Legend,Love Me Now,53,23,7,2016-12-24
23,Migos Featuring Lil Uzi Vert,Bad And Boujee,49,24,4,2016-12-24
24,Martin Garrix & Bebe Rexha,In The Name Of Love,28,25,17,2016-12-24
25,Sia Featuring Sean Paul,Cheap Thrills,24,26,43,2016-12-24
26,Young M.A,OOOUUU,26,27,15,2016-12-24
27,The Weeknd Featuring Daft Punk,I Feel It Coming,22,28,3,2016-12-24
28,The Weeknd,Party Monster,16,29,3,2016-12-24
29,Keith Urban,Blue Ain't Your Color,32,30,13,2016-12-24
30,The Chainsmokers Featuring Daya,Don't Let Me Down,29,31,43,2016-12-24
31,Justin Timberlake,Can't Stop The Feeling!,25,32,31,2016-12-24
32,Jon Bellion,All Time Low,35,33,9,2016-12-24
33,Rob $tone Featuring J. Davi$ & Spooks,Chill Bill,36,34,19,2016-12-24
34,Bobby Helms,Jingle Bell Rock,0,35,17,2016-12-24
35,Calvin Harris Featuring Rihanna,This Is What You Came For,33,36,32,2016-12-24
36,Brenda Lee,Rockin' Around The Christmas Tree,0,37,16,2016-12-24
37,Shawn Mendes,Mercy,50,38,12,2016-12-24
38,Big Sean,Bounce Back,51,39,5,2016-12-24
39,twenty one pilots,Ride,38,40,39,2016-12-24
40,Niall Horan,This Town,40,41,11,2016-12-24
41,Florida Georgia Line Featuring Tim McGraw,May We All,39,42,15,2016-12-24
42,21 Savage & Metro Boomin Featuring Future,X,41,43,13,2016-12-24
43,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",Do You Mind,37,44,18,2016-12-24
44,Pentatonix,Hallelujah,56,45,7,2016-12-24
45,Rihanna,Needed Me,42,46,45,2016-12-24
46,Drake Featuring WizKid & Kyla,One Dance,45,47,36,2016-12-24
47,Childish Gambino,Redbone,0,48,2,2016-12-24
48,Lil Uzi Vert,You Was Right,57,49,22,2016-12-24
49,The Weeknd,Reminder,31,50,2,2016-12-24
50,Future Featuring Drake,Used To This,54,51,5,2016-12-24
51,Lady Gaga,Million Reasons,0,52,5,2016-12-24
52,Brett Eldredge,Wanna Be That Song,59,53,10,2016-12-24
53,The Weeknd Featuring Kendrick Lamar,Sidewalks,27,54,2,2016-12-24
54,The Weeknd,Six Feet Under,34,55,2,2016-12-24
55,PARTYNEXTDOOR Featuring Drake,Come And See Me,60,56,23,2016-12-24
56,21 Savage & Metro Boomin,No Heart,70,57,7,2016-12-24
57,Adele,Water Under The Bridge,78,58,5,2016-12-24
58,Old Dominion,Song For Another Time,64,59,11,2016-12-24
59,James Arthur,Say You Won't Let Go,76,60,7,2016-12-24
60,Desiigner,Tiimmy Turner,62,61,20,2016-12-24
61,Young Thug And Travis Scott Featuring Quavo,Pick Up The Phone,58,62,17,2016-12-24
62,Drake Featuring 21 Savage,Sneakin',66,63,7,2016-12-24
63,DJ ESCO Featuring Future & Lil Uzi Vert,Too Much Sauce,73,64,16,2016-12-24
64,Nicki Minaj X Mike WiLL Made-It,Black Barbies,0,65,1,2016-12-24
65,The Weeknd,Secrets,47,66,2,2016-12-24
66,Little Big Town,Better Man,80,67,6,2016-12-24
67,Childish Gambino,Me And Your Mama,0,68,2,2016-12-24
68,Carrie Underwood,Dirty Laundry,79,69,8,2016-12-24
69,Auli'i Cravalho,How Far I'll Go,52,70,2,2016-12-24
70,The Weeknd,Die For You,43,71,2,2016-12-24
71,Lil Yachty,1 Night,75,72,18,2016-12-24
72,Andy Grammer,Fresh Eyes,65,73,10,2016-12-24
73,Brett Young,Sleep Without You,63,74,13,2016-12-24
74,Fitz And The Tantrums,HandClap,77,75,11,2016-12-24
75,gnash Featuring Johnny Yukon,Home,0,76,1,2016-12-24
76,Train,Play That Song,0,77,2,2016-12-24
77,The Weeknd,True Colors,48,78,2,2016-12-24
78,Shakira Featuring Maluma,Chantaje,90,79,4,2016-12-24
79,Cole Swindell,Middle Of A Memory,74,80,20,2016-12-24
80,Blake Shelton,A Guy With A Girl,92,81,4,2016-12-24
81,The Weeknd,Rockin',44,82,2,2016-12-24
82,The Weeknd Featuring Future,All I Know,46,83,2,2016-12-24
83,Fifth Harmony,That's My Girl,84,84,3,2016-12-24
84,Thomas Rhett,Star Of The Show,86,85,6,2016-12-24
85,The Weeknd,False Alarm,55,86,4,2016-12-24
86,Kenny Chesney Featuring P!nk,Setting The World On Fire,81,87,19,2016-12-24
87,Tim McGraw,How I'll Always Be,91,88,8,2016-12-24
88,The Chainsmokers Featuring Phoebe Ryan,All We Know,82,89,10,2016-12-24
89,PnB Rock,Selfish,89,90,5,2016-12-24
90,A Boogie Wit da Hoodie,My Sh*t,99,91,8,2016-12-24
91,Dwayne Johnson,You're Welcome,83,92,2,2016-12-24
92,J. Cole,False Prophets,0,93,1,2016-12-24
93,Marshmello,Alone,0,94,2,2016-12-24
94,Jon Pardi,Dirt On My Boots,0,95,1,2016-12-24
95,The Weeknd,Attention,67,96,2,2016-12-24
96,The Weeknd,Ordinary Life,72,97,2,2016-12-24
97,Rihanna,Sex With Me,100,98,7,2016-12-24
98,Russ,What They Want,95,99,7,2016-12-24
99,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,0,100,1,2016-12-24
0,Rae Sremmurd Featuring Gucci Mane,Black Beatles,1,1,12,2016-12-17
1,The Weeknd Featuring Daft Punk,Starboy,3,2,11,2016-12-17
2,The Chainsmokers Featuring Halsey,Closer,2,3,18,2016-12-17
3,Ariana Grande Featuring Nicki Minaj,Side To Side,6,4,14,2016-12-17
4,Bruno Mars,24K Magic,4,5,8,2016-12-17
5,Zay Hilfigerrr & Zayion McCall,Juju On That Beat (TZ Anthem),5,6,10,2016-12-17
6,DJ Snake Featuring Justin Bieber,Let Me Love You,8,7,17,2016-12-17
7,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,10,8,8,2016-12-17
8,twenty one pilots,Heathens,7,9,24,2016-12-17
9,D.R.A.M. Featuring Lil Yachty,Broccoli,9,10,25,2016-12-17
10,Drake,Fake Love,11,11,6,2016-12-17
11,Hailee Steinfeld & Grey Featuring Zedd,Starving,13,12,18,2016-12-17
12,gnash Featuring Olivia O'Brien,I Hate U I Love U,14,13,33,2016-12-17
13,Amine,Caroline,12,14,13,2016-12-17
14,Alessia Cara,Scars To Your Beautiful,15,15,14,2016-12-17
15,The Weeknd,Party Monster,39,16,2,2016-12-17
16,Machine Gun Kelly x Camila Cabello,Bad Things,28,17,5,2016-12-17
17,Sia Featuring Kendrick Lamar,The Greatest,18,18,13,2016-12-17
18,Major Lazer Featuring Justin Bieber & MO,Cold Water,16,19,19,2016-12-17
19,Shawn Mendes,Treat You Better,17,20,26,2016-12-17
20,X Ambassadors,Unsteady,20,21,29,2016-12-17
21,The Weeknd Featuring Daft Punk,I Feel It Coming,48,22,2,2016-12-17
22,Mariah Carey,All I Want For Christmas Is You,0,23,15,2016-12-17
23,Sia Featuring Sean Paul,Cheap Thrills,21,24,42,2016-12-17
24,Justin Timberlake,Can't Stop The Feeling!,19,25,30,2016-12-17
25,Young M.A,OOOUUU,22,26,14,2016-12-17
26,The Weeknd Featuring Kendrick Lamar,Sidewalks,0,27,1,2016-12-17
27,Martin Garrix & Bebe Rexha,In The Name Of Love,24,28,16,2016-12-17
28,The Chainsmokers Featuring Daya,Don't Let Me Down,23,29,42,2016-12-17
29,Rihanna,Love On The Brain,34,30,7,2016-12-17
30,The Weeknd,Reminder,0,31,1,2016-12-17
31,Keith Urban,Blue Ain't Your Color,25,32,12,2016-12-17
32,Calvin Harris Featuring Rihanna,This Is What You Came For,26,33,31,2016-12-17
33,The Weeknd,Six Feet Under,0,34,1,2016-12-17
34,Jon Bellion,All Time Low,32,35,8,2016-12-17
35,Rob $tone Featuring J. Davi$ & Spooks,Chill Bill,30,36,18,2016-12-17
36,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",Do You Mind,27,37,17,2016-12-17
37,twenty one pilots,Ride,31,38,38,2016-12-17
38,Florida Georgia Line Featuring Tim McGraw,May We All,33,39,14,2016-12-17
